"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30"
"hsa-miR-4436b-5p",73.8439233333333,67.1382133333333,67.1382133333333,0.1,4.36955433333333,0.1,12.5383916666667,13.118125,19.2911753333333,7.63594133333333,3.22297133333333,5.00300266666667,8.985289,10.7899023333333,21.5612773333333,6.966124,3.26611166666667,3.812992,0.1,6.910344,5.377359,4.87152633333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4437",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4438",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4439",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4440",18.633054,16.3697696666667,15.532733,0.1,7.873864,9.91123033333333,129.268216666667,154.161156666667,131.82762,9.20247866666667,14.0480406666667,11.4643193333333,77.01939,111.64921,33.8994073333333,29.3190066666667,30.4270116666667,0.1,0.1,16.5746616666667,12.6968643333333,8.84215666666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4441",12.8196283333333,13.618674,13.118125,0.1,6.65771066666667,10.698379,17.713749,17.0088996666667,17.713749,20.858372,20.1409116666667,21.391951,25.518856,23.513658,7.547863,14.3379426666667,13.5073823333333,5.16192,6.910344,18.97011,17.713749,19.8403436666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4442",482.067033333333,502.318933333333,502.318933333333,214.749033333333,188.569993333333,204.041036666667,368.829336666667,376.98764,368.829336666667,663.971733333333,663.971733333333,651.2356,518.842,511.201633333333,250.63573,262.04081,275.200383333333,241.850523333333,230.640766666667,511.201633333333,518.842,518.842,210.778706666667,223.794056666667,233.791256666667,91.3718966666667,114.467336666667,87.5393233333333,94.24765,93.2389133333333
"hsa-miR-4443",585.889733333333,602.2713,585.889733333333,131.82762,118.976836666667,116.624406666667,269.976813333333,285.982703333333,280.07927,540.857333333333,526.979933333333,518.842,676.1609,676.1609,181.446373333333,179.1878,181.446373333333,119.996336666667,116.624406666667,585.889733333333,572.833233333333,602.2713,38.6567496666667,38.089627,32.1092673333333,39.3398156666667,31.3372946666667,31.071918,27.7756526666667,33.8994073333333
"hsa-miR-4444",11.4643193333333,10.3748856666667,11.6363856666667,0.1,0.1,0.1,12.6968643333333,12.9140256666667,12.0119443333333,14.5892956666667,16.0795136666667,16.0795136666667,7.138168,6.70820566666667,0.1,6.39409133333333,7.77441,4.705708,0.1,19.5806096666667,22.0984213333333,23.9442406666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4445-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4445-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4446-3p",0.1,0.1,0.1,9.34094766666667,7.07070633333333,7.45579366666667,16.227181,15.532733,15.6446166666667,12.0119443333333,20.5174816666667,17.532147,23.3216193333333,22.0984213333333,10.8946466666667,17.0088996666667,14.9008326666667,8.84215666666667,9.75527133333333,26.3792246666667,29.9682003333333,25.123198,15.532733,16.3697696666667,18.1096896666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4446-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4447",0.1,10.45803,11.368488,0.1,0.1,0.1,6.48303033333333,7.35987133333333,7.30605133333333,14.12946,11.6363856666667,12.9140256666667,31.8345743333333,30.1825636666667,0.1,7.547863,1.98753066666667,0.1,0.1,12.0119443333333,10.2907046666667,9.64974766666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4448",0.1,0.1,0.1,44.4678756666667,44.4678756666667,42.6956613333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.910743,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4449",0.1,0.1,0.1,0.1,0.1,0.1,0.232242,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,17.9713256666667,17.532147,0.1
"hsa-miR-4450",0.1,0.1,0.1,0.1,0.1,0.1,5.51553866666667,6.00979266666667,3.366988,14.9008326666667,14.2472923333333,13.4298253333333,51.3011296666667,49.841282,0.1,0.1,2.951717,0.1,0.1,14.3379426666667,12.073438,12.0119443333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4451",17.307879,15.853756,17.307879,37.2603803333333,39.9403293333333,37.87051,30.4270116666667,27.5038483333333,28.4980063333333,8.705491,8.917467,8.064111,1.59317333333333,2.04461966666667,22.4873196666667,27.9585883333333,27.0180103333333,27.7756526666667,30.4270116666667,18.512105,19.5806096666667,18.512105,12.9140256666667,11.7224446666667,14.7709123333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4452",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4453",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4454",1159.63,1256.50193333333,1256.50193333333,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,585.889733333333,602.2713,602.2713,117.88516,170.87286,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,5748.65933333333,5748.65933333333,5748.65933333333,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667
"hsa-miR-4455",626.801,572.833233333333,602.2713,130.55295,158.686693333333,167.229703333333,241.850523333333,256.390536666667,241.850523333333,502.318933333333,518.842,502.318933333333,1159.63,1081.16663333333,116.624406666667,101.70781,118.976836666667,95.74105,66.27365,376.98764,290.845873333333,275.200383333333,437.054603333333,347.810633333333,368.829336666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4456",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.946227666666667,0.1,0.1,0.1,22.2846833333333,26.3792246666667,0.1,0.1,0.1,0.1,0.1,0.1,2.14721533333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4457",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4458",0.1,0.1,0.1,0.1,0.1,0.1,9.082843,8.985289,7.45579366666667,13.118125,12.9140256666667,15.1253656666667,60.3424723333333,55.185873,0.1,0.1,4.45819033333333,0.1,0.1,15.239167,14.12946,15.0098863333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4459",9605.58233333333,9605.58233333333,9605.58233333333,3569.0098,3083.85333333333,2850.41396666667,7886.354,7886.354,7886.354,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,28148.3386666667,5748.65933333333,4613.77333333333,4613.77333333333,4051.796,3569.0098,28148.3386666667,11754.1733333333,11754.1733333333,9605.58233333333,9605.58233333333,9605.58233333333,967.273533333333,1421.01723333333,777.966733333333,1001.9816,1123.8875
"hsa-miR-4460",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,19.7171436666667,15.853756,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4461",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4462",19.5806096666667,19.4077796666667,18.633054,21.391951,26.5460556666667,25.518856,42.3985896666667,44.876574,42.6956613333333,34.3005863333333,34.5249283333333,34.750759,58.202324,70.5748366666667,15.7214146666667,14.7709123333333,20.3475836666667,12.9140256666667,12.164179,36.5467053333333,37.87051,33.8994073333333,17.8696066666667,18.406733,20.5174816666667,0.1,23.203351,0.1,17.9713256666667,0.1
"hsa-miR-4463",119.996336666667,125.052233333333,130.55295,51.3011296666667,44.876574,48.1199126666667,93.2389133333333,94.24765,92.3814033333333,125.052233333333,118.976836666667,123.362543333333,148.437086666667,140.323956666667,51.667158,56.312688,53.630894,38.3939373333333,38.089627,103.419106666667,105.875386666667,105.875386666667,58.6235996666667,54.750514,56.7662876666667,0.1,0.1,0.1,24.380498,0.1
"hsa-miR-4464",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,3.812992,4.24553466666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4465",134.718656666667,135.912493333333,138.39552,226.95835,197.541783333333,191.512736666667,188.569993333333,183.381606666667,191.512736666667,181.446373333333,175.850886666667,155.904523333333,60.040291,74.8139366666667,93.2389133333333,86.2314033333333,100.839103333333,170.87286,135.912493333333,152.603986666667,158.686693333333,133.136616666667,230.640766666667,162.361913333333,167.229703333333,155.904523333333,183.381606666667,130.55295,154.161156666667,155.904523333333
"hsa-miR-4466",1001.9816,1042.40193333333,1042.40193333333,470.864133333333,428.1029,437.054603333333,916.434133333333,885.5029,863.832266666667,1042.40193333333,1081.16663333333,1123.8875,967.273533333333,1042.40193333333,324.085443333333,324.085443333333,338.573176666667,448.22137,428.1029,752.437833333333,885.5029,863.832266666667,389.680243333333,405.729466666667,405.729466666667,133.136616666667,141.91469,114.467336666667,121.529993333333,119.996336666667
"hsa-miR-4467",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4468",0.1,0.1,0.1,8.442647,6.532484,6.532484,23.3216193333333,21.7309853333333,22.0984213333333,16.0795136666667,18.8039023333333,18.268504,4.432032,4.39797366666667,8.109348,16.3697696666667,15.6446166666667,7.07070633333333,7.45579366666667,28.158695,28.158695,27.9585883333333,9.27301666666667,9.583778,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4469",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4470",12.5383916666667,20.5174816666667,21.117586,20.858372,21.7309853333333,20.858372,21.7309853333333,20.991164,21.5612773333333,31.8345743333333,32.1092673333333,34.3005863333333,21.391951,18.97011,15.0098863333333,15.1253656666667,15.4163443333333,12.3402956666667,13.4298253333333,22.0984213333333,25.3589993333333,23.3216193333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4471",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4472",38.089627,30.1825636666667,32.541758,0.1,0.1,0.1,14.0480406666667,12.073438,11.0252363333333,36.5467053333333,31.3372946666667,38.089627,84.3257233333333,78.45132,9.41857066666667,9.494064,7.63594133333333,4.005611,0.1,20.6880836666667,24.2584976666667,24.1249606666667,11.6363856666667,11.2803036666667,13.4298253333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4473",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4474-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4474-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4475",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4476",92.3814033333333,91.3718966666667,94.24765,20.991164,19.9844976666667,21.7309853333333,47.5983536666667,49.4696903333333,49.0188543333333,93.2389133333333,91.3718966666667,92.3814033333333,87.5393233333333,89.4922366666667,32.541758,35.509531,35.9770346666667,21.9120013333333,21.7309853333333,69.3023766666667,67.1382133333333,66.27365,28.158695,27.2330296666667,28.158695,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4477a",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4477b",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4478",55.185873,56.7662876666667,54.750514,46.9924543333333,45.731513,42.3985896666667,86.2314033333333,82.0109933333333,84.3257233333333,76.3103766666667,79.1665033333333,75.6424566666667,63.99786,62.8675466666667,63.99786,65.2039933333333,67.65565,53.630894,48.4795646666667,79.67572,84.3257233333333,79.67572,52.6017983333333,56.7662876666667,53.0531103333333,50.365666,64.65779,43.181328,49.4696903333333,56.7662876666667
"hsa-miR-4479",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-448",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4480",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4481",95.74105,94.24765,85.31851,13.898425,11.0252363333333,16.90926,64.65779,75.6424566666667,73.8439233333333,100.839103333333,100.839103333333,94.24765,347.810633333333,324.085443333333,28.8833876666667,24.1249606666667,24.8576066666667,17.713749,11.5484366666667,75.6424566666667,70.5748366666667,63.99786,46.9924543333333,39.3398156666667,42.6956613333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4482-3p",0.1,0.1,0.1,0.1,0.1,0.1,6.138604,7.00161633333333,6.65771066666667,0.1,5.47837866666667,0.1,3.12937066666667,3.91087433333333,0.1,0.1,6.48303033333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4482-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4483",18.1096896666667,15.0098863333333,14.3379426666667,0.1,0.1,0.1,1.509479,2.04461966666667,2.06158733333333,33.8994073333333,33.4154636666667,31.3372946666667,179.1878,164.517776666667,0.1,0.1,0.1,0.1,0.1,17.4247566666667,16.90926,14.9008326666667,12.3402956666667,8.37585666666667,12.8196283333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4484",99.38393,104.62265,104.62265,49.0188543333333,50.77319,49.4696903333333,92.3814033333333,89.4922366666667,91.3718966666667,135.912493333333,137.022673333333,144.087066666667,169.422196666667,131.82762,63.4811833333333,63.99786,63.99786,45.9516353333333,49.0188543333333,112.71333,117.88516,119.996336666667,34.750759,35.9770346666667,38.6567496666667,40.9878096666667,44.4678756666667,46.461634,48.4795646666667,43.5270713333333
"hsa-miR-4485",200.641593333333,210.778706666667,206.752196666667,241.850523333333,262.04081,241.850523333333,125.052233333333,125.052233333333,123.362543333333,134.718656666667,131.82762,131.82762,50.365666,58.202324,152.603986666667,150.951996666667,155.904523333333,204.041036666667,185.803406666667,140.323956666667,134.718656666667,141.91469,223.794056666667,236.136723333333,214.749033333333,183.381606666667,285.982703333333,181.446373333333,219.835596666667,219.835596666667
"hsa-miR-4486",54.037878,53.0531103333333,52.1397906666667,32.541758,32.8189253333333,33.7253423333333,67.1382133333333,77.7113733333333,70.00738,65.2039933333333,60.3424723333333,62.8675466666667,86.2314033333333,96.8160533333333,33.155823,33.7253423333333,34.750759,79.67572,78.45132,76.3103766666667,76.3103766666667,70.5748366666667,23.9442406666667,24.553135,18.8039023333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4487",22.8019933333333,23.8241156666667,24.8576066666667,25.3589993333333,23.0056106666667,25.123198,31.5059486666667,30.7796273333333,31.5059486666667,36.9740516666667,37.5741276666667,37.2603803333333,11.905282,13.898425,16.7108866666667,18.97011,19.2911753333333,21.2756686666667,21.391951,30.1825636666667,31.3372946666667,30.7796273333333,18.1096896666667,18.512105,19.2911753333333,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4488",0.1,0.1,0.1,0.1,0.1,5.22136766666667,6.59509733333333,7.45579366666667,3.037357,7.23191166666667,9.20247866666667,10.698379,1.58527433333333,1.69783633333333,0.1,0.1,1.63520766666667,7.60166133333333,7.70745433333333,0.1,3.42702666666667,3.106568,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4489",0.1,0.1,8.705491,0.1,0.1,0.1,7.30605133333333,8.442647,8.63089833333333,28.8833876666667,29.501111,27.9585883333333,11.0252363333333,9.494064,0.1,0.1,1.817442,0.1,0.1,24.1249606666667,24.380498,20.6880836666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4490",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4491",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4492",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4493",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4494",0.1,0.1,0.1,0.1,0.1,0.1,10.7899023333333,11.6363856666667,8.985289,5.955819,7.77441,8.37585666666667,0.1,0.1,0.1,0.1,6.138604,0.1,0.1,6.78835166666667,8.705491,8.985289,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4495",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4496",80.43092,80.43092,82.0109933333333,28.8833876666667,26.8450346666667,25.9524053333333,61.0343033333333,62.8675466666667,61.0343033333333,79.67572,80.43092,77.7113733333333,61.0343033333333,59.645553,40.705439,42.0944926666667,41.6693416666667,29.3190066666667,29.1079826666667,74.3850833333333,73.1262233333333,75.6424566666667,28.3381266666667,29.501111,29.3190066666667,0.1,0.1,0.1,18.1096896666667,0.1
"hsa-miR-4497",188.569993333333,181.446373333333,194.30967,185.803406666667,179.1878,183.381606666667,230.640766666667,230.640766666667,230.640766666667,223.794056666667,230.640766666667,241.850523333333,197.541783333333,197.541783333333,121.529993333333,118.976836666667,121.529993333333,108.362816666667,94.24765,150.951996666667,162.361913333333,146.57415,148.437086666667,135.912493333333,137.022673333333,105.875386666667,138.39552,94.24765,108.362816666667,107.123873333333
"hsa-miR-4498",0.1,0.1,0.1,0.1,0.1,0.1,0.23787,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4499",316.11805,316.11805,307.340936666667,137.022673333333,126.82943,128.03952,280.07927,275.200383333333,275.200383333333,316.11805,302.083186666667,307.340936666667,230.640766666667,210.778706666667,167.229703333333,162.361913333333,167.229703333333,125.052233333333,118.976836666667,285.982703333333,285.982703333333,285.982703333333,125.052233333333,123.362543333333,121.529993333333,58.202324,75.6424566666667,55.6458773333333,57.6056606666667,59.2289286666667
"hsa-miR-449a",0.1,0.1,0.1,12.0119443333333,10.116807,10.116807,0.1,0.1,0.1,0.1,0.1,0.1,5.91679366666667,4.45819033333333,8.63089833333333,7.60166133333333,4.39797366666667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-449b-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-449b-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.70745433333333,12.4515153333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-449c-3p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-449c-5p",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,8.705491,15.6446166666667,0.1,0.1,0.1,0.1,4.66321133333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4500",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4501",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4502",123.362543333333,112.71333,97.7872066666667,0.1,5.28540066666667,5.07685266666667,26.3792246666667,31.5059486666667,28.3381266666667,56.312688,59.645553,54.750514,368.829336666667,397.158366666667,5.955819,12.3402956666667,11.0252363333333,9.34094766666667,0.1,42.6956613333333,35.112693,34.3005863333333,41.6693416666667,34.750759,36.9740516666667,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4503",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4504",0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4505",4613.77333333333,4613.77333333333,4613.77333333333,2060.92283333333,1987.6156,1799.1535,2273.39443333333,2273.39443333333,2273.39443333333,4051.796,4051.796,4051.796,3569.0098,3569.0098,828.4594,828.4594,863.832266666667,5748.65933333333,5748.65933333333,4051.796,3873.214,3873.214,796.160133333333,777.966733333333,701.9895,316.11805,347.810633333333,296.67643,330.65195,330.65195
"hsa-miR-4506",0.1,0.1,0.1,0.1,4.96329766666667,4.87152633333333,6.59509733333333,7.23191166666667,6.39409133333333,0.1,1.92376566666667,0.1,2.14721533333333,2.278029,0.1,0.1,5.51553866666667,11.6363856666667,12.2639916666667,5.73074466666667,4.96329766666667,4.31710033333333,9.082843,8.917467,0.1,0.1,0.1,0.1,0.1,0.1
"hsa-miR-4507",2060.92283333333,2060.92283333333,1987.6156,752.437833333333,663.971733333333,651.2356,1123.8875,1159.63,1123.8875,1799.1535,1799.1535,1799.1535,1704.1382,1639.07453333333,330.65195,316.11805,360.34751,1256.50193333333,1123.8875,1902.11516666667,1987.6156,2060.92283333333,376.98764,368.829336666667,347.810633333333,179.1878,188.569993333333,164.517776666667,175.850886666667,179.1878
"hsa-miR-4508",0.1,0.1,9.41857066666667,0.1,0.1,0.1,2.77548666666667,4.005611,1.28402466666667,6.532484,10.7441406666667,11.8065446666667,3.571929,4.217556,0.1,0.1,0.1,0.1,0.1,0.1,6.966124,7.19290333333333,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
